/home/nttung/anaconda3/envs/detectron2/lib/python3.6/site-packages/torchvision/transforms/transforms.py:286: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
[epoch_36, batch_900] loss: 0.010
[epoch_36, batch_950] loss: 0.010
[epoch_36, batch_1000] loss: 0.007
[epoch_36, batch_1050] loss: 0.016
[epoch_36, batch_1100] loss: 0.011
[epoch_36, batch_1150] loss: 0.010
[epoch_36, batch_1200] loss: 0.010
[epoch_36, batch_1250] loss: 0.010
[epoch_36, batch_1300] loss: 0.012
[epoch_36, batch_1350] loss: 0.010
[epoch_37, batch_50] loss: 0.014
[epoch_37, batch_100] loss: 0.008
[epoch_37, batch_150] loss: 0.006
[epoch_37, batch_200] loss: 0.006
[epoch_37, batch_250] loss: 0.007
[epoch_37, batch_300] loss: 0.008
[epoch_37, batch_350] loss: 0.013
[epoch_37, batch_400] loss: 0.007
[epoch_37, batch_450] loss: 0.010
[epoch_37, batch_500] loss: 0.013
[epoch_37, batch_550] loss: 0.012
[epoch_37, batch_600] loss: 0.008
[epoch_37, batch_650] loss: 0.004
[epoch_37, batch_700] loss: 0.009
[epoch_37, batch_750] loss: 0.007
[epoch_37, batch_800] loss: 0.008
[epoch_37, batch_850] loss: 0.009
[epoch_37, batch_900] loss: 0.016
[epoch_37, batch_950] loss: 0.018
[epoch_37, batch_1000] loss: 0.016
[epoch_37, batch_1050] loss: 0.013
[epoch_37, batch_1100] loss: 0.010
[epoch_37, batch_1150] loss: 0.017
[epoch_37, batch_1200] loss: 0.012
[epoch_37, batch_1250] loss: 0.011
[epoch_37, batch_1300] loss: 0.009
[epoch_37, batch_1350] loss: 0.013
[epoch_38, batch_50] loss: 0.015
[epoch_38, batch_100] loss: 0.006
[epoch_38, batch_150] loss: 0.005
[epoch_38, batch_200] loss: 0.010
[epoch_38, batch_250] loss: 0.008
[epoch_38, batch_300] loss: 0.007
[epoch_38, batch_350] loss: 0.008
[epoch_38, batch_400] loss: 0.009
[epoch_38, batch_450] loss: 0.008
[epoch_38, batch_500] loss: 0.026
[epoch_38, batch_550] loss: 0.014
[epoch_38, batch_600] loss: 0.006
[epoch_38, batch_650] loss: 0.011
[epoch_38, batch_700] loss: 0.013
[epoch_38, batch_750] loss: 0.012
[epoch_38, batch_800] loss: 0.008
[epoch_38, batch_850] loss: 0.010
[epoch_38, batch_900] loss: 0.011
[epoch_38, batch_950] loss: 0.013
[epoch_38, batch_1000] loss: 0.006
[epoch_38, batch_1050] loss: 0.010
[epoch_38, batch_1100] loss: 0.012
[epoch_38, batch_1150] loss: 0.007
[epoch_38, batch_1200] loss: 0.009
[epoch_38, batch_1250] loss: 0.011
[epoch_38, batch_1300] loss: 0.011
[epoch_38, batch_1350] loss: 0.009
[epoch_39, batch_50] loss: 0.024
[epoch_39, batch_100] loss: 0.010
[epoch_39, batch_150] loss: 0.009
[epoch_39, batch_200] loss: 0.008
[epoch_39, batch_250] loss: 0.010
[epoch_39, batch_300] loss: 0.007
[epoch_39, batch_350] loss: 0.009
[epoch_39, batch_400] loss: 0.017
[epoch_39, batch_450] loss: 0.010
[epoch_39, batch_500] loss: 0.014
[epoch_39, batch_550] loss: 0.007
[epoch_39, batch_600] loss: 0.007
[epoch_39, batch_650] loss: 0.008
[epoch_39, batch_700] loss: 0.010
[epoch_39, batch_750] loss: 0.009
[epoch_39, batch_800] loss: 0.012
[epoch_39, batch_850] loss: 0.007
[epoch_39, batch_900] loss: 0.007
[epoch_39, batch_950] loss: 0.009
[epoch_39, batch_1000] loss: 0.012
[epoch_39, batch_1050] loss: 0.009
[epoch_39, batch_1100] loss: 0.008
[epoch_39, batch_1150] loss: 0.008
[epoch_39, batch_1200] loss: 0.015
[epoch_39, batch_1250] loss: 0.010
[epoch_39, batch_1300] loss: 0.010
[epoch_39, batch_1350] loss: 0.010
[epoch_40, batch_50] loss: 0.034
[epoch_40, batch_100] loss: 0.010
[epoch_40, batch_150] loss: 0.011
[epoch_40, batch_200] loss: 0.008
[epoch_40, batch_250] loss: 0.015
[epoch_40, batch_300] loss: 0.011
[epoch_40, batch_350] loss: 0.007
[epoch_40, batch_400] loss: 0.008
[epoch_40, batch_450] loss: 0.010
[epoch_40, batch_500] loss: 0.006
[epoch_40, batch_550] loss: 0.007
[epoch_40, batch_600] loss: 0.004
[epoch_40, batch_650] loss: 0.006
[epoch_40, batch_700] loss: 0.011
[epoch_40, batch_750] loss: 0.011
[epoch_40, batch_800] loss: 0.006
[epoch_40, batch_850] loss: 0.021
[epoch_40, batch_900] loss: 0.015
[epoch_40, batch_950] loss: 0.010
[epoch_40, batch_1000] loss: 0.013
[epoch_40, batch_1050] loss: 0.011
[epoch_40, batch_1100] loss: 0.008
[epoch_40, batch_1150] loss: 0.021
[epoch_40, batch_1200] loss: 0.012
[epoch_40, batch_1250] loss: 0.009
[epoch_40, batch_1300] loss: 0.007
[epoch_40, batch_1350] loss: 0.019
[epoch_41, batch_50] loss: 0.062
[epoch_41, batch_100] loss: 0.013
[epoch_41, batch_150] loss: 0.006
[epoch_41, batch_200] loss: 0.016
[epoch_41, batch_250] loss: 0.010
[epoch_41, batch_300] loss: 0.005
[epoch_41, batch_350] loss: 0.009
[epoch_41, batch_400] loss: 0.010
[epoch_41, batch_450] loss: 0.007
[epoch_41, batch_500] loss: 0.006
[epoch_41, batch_550] loss: 0.008
[epoch_41, batch_600] loss: 0.005
[epoch_41, batch_650] loss: 0.009
[epoch_41, batch_700] loss: 0.009
[epoch_41, batch_750] loss: 0.014
[epoch_41, batch_800] loss: 0.008
[epoch_41, batch_850] loss: 0.013
[epoch_41, batch_900] loss: 0.010
[epoch_41, batch_950] loss: 0.011
[epoch_41, batch_1000] loss: 0.007
[epoch_41, batch_1050] loss: 0.014
[epoch_41, batch_1100] loss: 0.008
[epoch_41, batch_1150] loss: 0.008
[epoch_41, batch_1200] loss: 0.008
[epoch_41, batch_1250] loss: 0.008
[epoch_41, batch_1300] loss: 0.010
[epoch_41, batch_1350] loss: 0.008
[epoch_42, batch_50] loss: 0.016
[epoch_42, batch_100] loss: 0.008
[epoch_42, batch_150] loss: 0.004
[epoch_42, batch_200] loss: 0.007
[epoch_42, batch_250] loss: 0.004
[epoch_42, batch_300] loss: 0.009
[epoch_42, batch_350] loss: 0.010
[epoch_42, batch_400] loss: 0.007
[epoch_42, batch_450] loss: 0.010
[epoch_42, batch_500] loss: 0.010
[epoch_42, batch_550] loss: 0.007
[epoch_42, batch_600] loss: 0.009
[epoch_42, batch_650] loss: 0.006
[epoch_42, batch_700] loss: 0.005
[epoch_42, batch_750] loss: 0.010
[epoch_42, batch_800] loss: 0.004
[epoch_42, batch_850] loss: 0.007
[epoch_42, batch_900] loss: 0.014
[epoch_42, batch_950] loss: 0.006
[epoch_42, batch_1000] loss: 0.005
[epoch_42, batch_1050] loss: 0.012
[epoch_42, batch_1100] loss: 0.008
[epoch_42, batch_1150] loss: 0.006
[epoch_42, batch_1200] loss: 0.008
[epoch_42, batch_1250] loss: 0.010
[epoch_42, batch_1300] loss: 0.007
[epoch_42, batch_1350] loss: 0.008
[epoch_43, batch_50] loss: 0.016
[epoch_43, batch_100] loss: 0.004
[epoch_43, batch_150] loss: 0.003
[epoch_43, batch_200] loss: 0.009
[epoch_43, batch_250] loss: 0.008
[epoch_43, batch_300] loss: 0.004
[epoch_43, batch_350] loss: 0.004
[epoch_43, batch_400] loss: 0.008
[epoch_43, batch_450] loss: 0.008
[epoch_43, batch_500] loss: 0.005
[epoch_43, batch_550] loss: 0.010
[epoch_43, batch_600] loss: 0.013
[epoch_43, batch_650] loss: 0.006
[epoch_43, batch_700] loss: 0.009
[epoch_43, batch_750] loss: 0.006
[epoch_43, batch_800] loss: 0.007
[epoch_43, batch_850] loss: 0.011
[epoch_43, batch_900] loss: 0.006
[epoch_43, batch_950] loss: 0.006
[epoch_43, batch_1000] loss: 0.004
[epoch_43, batch_1050] loss: 0.007
[epoch_43, batch_1100] loss: 0.006
[epoch_43, batch_1150] loss: 0.008
[epoch_43, batch_1200] loss: 0.006
[epoch_43, batch_1250] loss: 0.002
[epoch_43, batch_1300] loss: 0.003
[epoch_43, batch_1350] loss: 0.007
[epoch_44, batch_50] loss: 0.014
[epoch_44, batch_100] loss: 0.005
[epoch_44, batch_150] loss: 0.004
[epoch_44, batch_200] loss: 0.007
[epoch_44, batch_250] loss: 0.006
[epoch_44, batch_300] loss: 0.005
[epoch_44, batch_350] loss: 0.007
[epoch_44, batch_400] loss: 0.007
[epoch_44, batch_450] loss: 0.004
[epoch_44, batch_500] loss: 0.005
[epoch_44, batch_550] loss: 0.010
[epoch_44, batch_600] loss: 0.008
[epoch_44, batch_650] loss: 0.005
[epoch_44, batch_700] loss: 0.005
[epoch_44, batch_750] loss: 0.009
[epoch_44, batch_800] loss: 0.004
[epoch_44, batch_850] loss: 0.008
[epoch_44, batch_900] loss: 0.003
[epoch_44, batch_950] loss: 0.006
[epoch_44, batch_1000] loss: 0.006
[epoch_44, batch_1050] loss: 0.006
[epoch_44, batch_1100] loss: 0.013
[epoch_44, batch_1150] loss: 0.007
[epoch_44, batch_1200] loss: 0.008
[epoch_44, batch_1250] loss: 0.005
[epoch_44, batch_1300] loss: 0.003
[epoch_44, batch_1350] loss: 0.007
[epoch_45, batch_50] loss: 0.010
[epoch_45, batch_100] loss: 0.007
[epoch_45, batch_150] loss: 0.001
[epoch_45, batch_200] loss: 0.007
[epoch_45, batch_250] loss: 0.012
[epoch_45, batch_300] loss: 0.008
[epoch_45, batch_350] loss: 0.015
[epoch_45, batch_400] loss: 0.007
[epoch_45, batch_450] loss: 0.005
[epoch_45, batch_500] loss: 0.007
[epoch_45, batch_550] loss: 0.007
[epoch_45, batch_600] loss: 0.007
[epoch_45, batch_650] loss: 0.005
[epoch_45, batch_700] loss: 0.010
[epoch_45, batch_750] loss: 0.008
[epoch_45, batch_800] loss: 0.025
[epoch_45, batch_850] loss: 0.014
[epoch_45, batch_900] loss: 0.010
[epoch_45, batch_950] loss: 0.010
[epoch_45, batch_1000] loss: 0.009
[epoch_45, batch_1050] loss: 0.006
[epoch_45, batch_1100] loss: 0.008
[epoch_45, batch_1150] loss: 0.008
[epoch_45, batch_1200] loss: 0.009
[epoch_45, batch_1250] loss: 0.009
[epoch_45, batch_1300] loss: 0.010
[epoch_45, batch_1350] loss: 0.007
[epoch_46, batch_50] loss: 0.013
[epoch_46, batch_100] loss: 0.004
[epoch_46, batch_150] loss: 0.005
[epoch_46, batch_200] loss: 0.007
[epoch_46, batch_250] loss: 0.006
[epoch_46, batch_300] loss: 0.007
[epoch_46, batch_350] loss: 0.002
[epoch_46, batch_400] loss: 0.004
[epoch_46, batch_450] loss: 0.005
[epoch_46, batch_500] loss: 0.005
[epoch_46, batch_550] loss: 0.013
[epoch_46, batch_600] loss: 0.012
[epoch_46, batch_650] loss: 0.012
[epoch_46, batch_700] loss: 0.007
[epoch_46, batch_750] loss: 0.007
[epoch_46, batch_800] loss: 0.009
[epoch_46, batch_850] loss: 0.009
[epoch_46, batch_900] loss: 0.007
[epoch_46, batch_950] loss: 0.007
[epoch_46, batch_1000] loss: 0.015
[epoch_46, batch_1050] loss: 0.006
[epoch_46, batch_1100] loss: 0.019
[epoch_46, batch_1150] loss: 0.014
[epoch_46, batch_1200] loss: 0.009
[epoch_46, batch_1250] loss: 0.012
[epoch_46, batch_1300] loss: 0.006
[epoch_46, batch_1350] loss: 0.006
[epoch_47, batch_50] loss: 0.009
[epoch_47, batch_100] loss: 0.006
[epoch_47, batch_150] loss: 0.005
[epoch_47, batch_200] loss: 0.006
[epoch_47, batch_250] loss: 0.005
[epoch_47, batch_300] loss: 0.009
[epoch_47, batch_350] loss: 0.008
[epoch_47, batch_400] loss: 0.003
[epoch_47, batch_450] loss: 0.007
[epoch_47, batch_500] loss: 0.005
[epoch_47, batch_550] loss: 0.006
[epoch_47, batch_600] loss: 0.008
[epoch_47, batch_650] loss: 0.006
[epoch_47, batch_700] loss: 0.004
[epoch_47, batch_750] loss: 0.002
[epoch_47, batch_800] loss: 0.001
[epoch_47, batch_850] loss: 0.007
[epoch_47, batch_900] loss: 0.003
[epoch_47, batch_950] loss: 0.003
[epoch_47, batch_1000] loss: 0.013
[epoch_47, batch_1050] loss: 0.015
[epoch_47, batch_1100] loss: 0.009
[epoch_47, batch_1150] loss: 0.005
[epoch_47, batch_1200] loss: 0.014
[epoch_47, batch_1250] loss: 0.011
[epoch_47, batch_1300] loss: 0.010
[epoch_47, batch_1350] loss: 0.008
[epoch_48, batch_50] loss: 0.008
[epoch_48, batch_100] loss: 0.007
[epoch_48, batch_150] loss: 0.007
[epoch_48, batch_200] loss: 0.010
[epoch_48, batch_250] loss: 0.009
[epoch_48, batch_300] loss: 0.006
[epoch_48, batch_350] loss: 0.007
[epoch_48, batch_400] loss: 0.005
[epoch_48, batch_450] loss: 0.005
[epoch_48, batch_500] loss: 0.008
[epoch_48, batch_550] loss: 0.006
[epoch_48, batch_600] loss: 0.005
[epoch_48, batch_650] loss: 0.007
[epoch_48, batch_700] loss: 0.004
[epoch_48, batch_750] loss: 0.004
[epoch_48, batch_800] loss: 0.006
[epoch_48, batch_850] loss: 0.008
[epoch_48, batch_900] loss: 0.006
[epoch_48, batch_950] loss: 0.008
[epoch_48, batch_1000] loss: 0.006
[epoch_48, batch_1050] loss: 0.006
[epoch_48, batch_1100] loss: 0.015
[epoch_48, batch_1150] loss: 0.008
[epoch_48, batch_1200] loss: 0.009
[epoch_48, batch_1250] loss: 0.006
[epoch_48, batch_1300] loss: 0.008
[epoch_48, batch_1350] loss: 0.005
[epoch_49, batch_50] loss: 0.008
[epoch_49, batch_100] loss: 0.002
[epoch_49, batch_150] loss: 0.003
[epoch_49, batch_200] loss: 0.006
[epoch_49, batch_250] loss: 0.004
[epoch_49, batch_300] loss: 0.005
[epoch_49, batch_350] loss: 0.005
[epoch_49, batch_400] loss: 0.005
[epoch_49, batch_450] loss: 0.007
[epoch_49, batch_500] loss: 0.006
[epoch_49, batch_550] loss: 0.004
[epoch_49, batch_600] loss: 0.004
[epoch_49, batch_650] loss: 0.004
[epoch_49, batch_700] loss: 0.005
[epoch_49, batch_750] loss: 0.007
[epoch_49, batch_800] loss: 0.005
[epoch_49, batch_850] loss: 0.006
[epoch_49, batch_900] loss: 0.007
[epoch_49, batch_950] loss: 0.004
[epoch_49, batch_1000] loss: 0.005
[epoch_49, batch_1050] loss: 0.006
[epoch_49, batch_1100] loss: 0.006
[epoch_49, batch_1150] loss: 0.007
[epoch_49, batch_1200] loss: 0.004
[epoch_49, batch_1250] loss: 0.004
[epoch_49, batch_1300] loss: 0.003
[epoch_49, batch_1350] loss: 0.002
[epoch_50, batch_50] loss: 0.006
[epoch_50, batch_100] loss: 0.003
[epoch_50, batch_150] loss: 0.009
[epoch_50, batch_200] loss: 0.006
[epoch_50, batch_250] loss: 0.011
[epoch_50, batch_300] loss: 0.005
[epoch_50, batch_350] loss: 0.005
[epoch_50, batch_400] loss: 0.005
[epoch_50, batch_450] loss: 0.008
[epoch_50, batch_500] loss: 0.005
[epoch_50, batch_550] loss: 0.005
[epoch_50, batch_600] loss: 0.003
[epoch_50, batch_650] loss: 0.005
[epoch_50, batch_700] loss: 0.005
[epoch_50, batch_750] loss: 0.007
[epoch_50, batch_800] loss: 0.005
[epoch_50, batch_850] loss: 0.012
[epoch_50, batch_900] loss: 0.027
[epoch_50, batch_950] loss: 0.008
[epoch_50, batch_1000] loss: 0.004
[epoch_50, batch_1050] loss: 0.007
[epoch_50, batch_1100] loss: 0.008
[epoch_50, batch_1150] loss: 0.006
[epoch_50, batch_1200] loss: 0.005
[epoch_50, batch_1250] loss: 0.005
[epoch_50, batch_1300] loss: 0.005
[epoch_50, batch_1350] loss: 0.008
[epoch_51, batch_50] loss: 0.022
[epoch_51, batch_100] loss: 0.003
[epoch_51, batch_150] loss: 0.005
[epoch_51, batch_200] loss: 0.007
[epoch_51, batch_250] loss: 0.004
[epoch_51, batch_300] loss: 0.007
[epoch_51, batch_350] loss: 0.005
[epoch_51, batch_400] loss: 0.003
[epoch_51, batch_450] loss: 0.003
[epoch_51, batch_500] loss: 0.004
[epoch_51, batch_550] loss: 0.005
[epoch_51, batch_600] loss: 0.011
[epoch_51, batch_650] loss: 0.010
[epoch_51, batch_700] loss: 0.004
[epoch_51, batch_750] loss: 0.003
[epoch_51, batch_800] loss: 0.004
[epoch_51, batch_850] loss: 0.014
[epoch_51, batch_900] loss: 0.007
[epoch_51, batch_950] loss: 0.010
[epoch_51, batch_1000] loss: 0.004
[epoch_51, batch_1050] loss: 0.005
[epoch_51, batch_1100] loss: 0.006
[epoch_51, batch_1150] loss: 0.006
[epoch_51, batch_1200] loss: 0.004
[epoch_51, batch_1250] loss: 0.005
[epoch_51, batch_1300] loss: 0.008
[epoch_51, batch_1350] loss: 0.009
[epoch_52, batch_50] loss: 0.013
[epoch_52, batch_100] loss: 0.005
[epoch_52, batch_150] loss: 0.002
[epoch_52, batch_200] loss: 0.005
[epoch_52, batch_250] loss: 0.006
[epoch_52, batch_300] loss: 0.008
[epoch_52, batch_350] loss: 0.005
[epoch_52, batch_400] loss: 0.004
[epoch_52, batch_450] loss: 0.007
[epoch_52, batch_500] loss: 0.010
[epoch_52, batch_550] loss: 0.003
[epoch_52, batch_600] loss: 0.003
[epoch_52, batch_650] loss: 0.013
[epoch_52, batch_700] loss: 0.007
[epoch_52, batch_750] loss: 0.005
[epoch_52, batch_800] loss: 0.007
[epoch_52, batch_850] loss: 0.005
[epoch_52, batch_900] loss: 0.005
[epoch_52, batch_950] loss: 0.010
[epoch_52, batch_1000] loss: 0.013
[epoch_52, batch_1050] loss: 0.005
[epoch_52, batch_1100] loss: 0.009
[epoch_52, batch_1150] loss: 0.007
[epoch_52, batch_1200] loss: 0.006
[epoch_52, batch_1250] loss: 0.005
[epoch_52, batch_1300] loss: 0.003
[epoch_52, batch_1350] loss: 0.002
[epoch_53, batch_50] loss: 0.008
[epoch_53, batch_100] loss: 0.001
[epoch_53, batch_150] loss: 0.003
[epoch_53, batch_200] loss: 0.004
[epoch_53, batch_250] loss: 0.005
[epoch_53, batch_300] loss: 0.005
[epoch_53, batch_350] loss: 0.002
[epoch_53, batch_400] loss: 0.007
[epoch_53, batch_450] loss: 0.012
[epoch_53, batch_500] loss: 0.009
[epoch_53, batch_550] loss: 0.005
[epoch_53, batch_600] loss: 0.002
[epoch_53, batch_650] loss: 0.004
[epoch_53, batch_700] loss: 0.004
[epoch_53, batch_750] loss: 0.006
[epoch_53, batch_800] loss: 0.005
[epoch_53, batch_850] loss: 0.008
[epoch_53, batch_900] loss: 0.003
[epoch_53, batch_950] loss: 0.003
[epoch_53, batch_1000] loss: 0.004
[epoch_53, batch_1050] loss: 0.005
[epoch_53, batch_1100] loss: 0.005
[epoch_53, batch_1150] loss: 0.003
[epoch_53, batch_1200] loss: 0.005
[epoch_53, batch_1250] loss: 0.005
[epoch_53, batch_1300] loss: 0.003
[epoch_53, batch_1350] loss: 0.002
[epoch_54, batch_50] loss: 0.005
[epoch_54, batch_100] loss: 0.003
[epoch_54, batch_150] loss: 0.005
[epoch_54, batch_200] loss: 0.004
[epoch_54, batch_250] loss: 0.003
[epoch_54, batch_300] loss: 0.004
[epoch_54, batch_350] loss: 0.007
[epoch_54, batch_400] loss: 0.007
[epoch_54, batch_450] loss: 0.006
[epoch_54, batch_500] loss: 0.008
[epoch_54, batch_550] loss: 0.008
[epoch_54, batch_600] loss: 0.005
[epoch_54, batch_650] loss: 0.003
[epoch_54, batch_700] loss: 0.006
[epoch_54, batch_750] loss: 0.005
[epoch_54, batch_800] loss: 0.006
[epoch_54, batch_850] loss: 0.006
[epoch_54, batch_900] loss: 0.005
[epoch_54, batch_950] loss: 0.002
[epoch_54, batch_1000] loss: 0.015
[epoch_54, batch_1050] loss: 0.006
[epoch_54, batch_1100] loss: 0.007
[epoch_54, batch_1150] loss: 0.004
[epoch_54, batch_1200] loss: 0.004
[epoch_54, batch_1250] loss: 0.005
[epoch_54, batch_1300] loss: 0.006
[epoch_54, batch_1350] loss: 0.008
[epoch_55, batch_50] loss: 0.011
[epoch_55, batch_100] loss: 0.002
[epoch_55, batch_150] loss: 0.004
[epoch_55, batch_200] loss: 0.003
[epoch_55, batch_250] loss: 0.003
[epoch_55, batch_300] loss: 0.004
[epoch_55, batch_350] loss: 0.005
[epoch_55, batch_400] loss: 0.003
[epoch_55, batch_450] loss: 0.002
[epoch_55, batch_500] loss: 0.003
[epoch_55, batch_550] loss: 0.002
[epoch_55, batch_600] loss: 0.006
[epoch_55, batch_650] loss: 0.002
[epoch_55, batch_700] loss: 0.004
[epoch_55, batch_750] loss: 0.002
[epoch_55, batch_800] loss: 0.003
[epoch_55, batch_850] loss: 0.003
[epoch_55, batch_900] loss: 0.006
[epoch_55, batch_950] loss: 0.006
[epoch_55, batch_1000] loss: 0.004
[epoch_55, batch_1050] loss: 0.003
[epoch_55, batch_1100] loss: 0.002
[epoch_55, batch_1150] loss: 0.004
[epoch_55, batch_1200] loss: 0.005
[epoch_55, batch_1250] loss: 0.008
[epoch_55, batch_1300] loss: 0.025
[epoch_55, batch_1350] loss: 0.011
[epoch_56, batch_50] loss: 0.018
[epoch_56, batch_100] loss: 0.005
[epoch_56, batch_150] loss: 0.008
[epoch_56, batch_200] loss: 0.006
[epoch_56, batch_250] loss: 0.007
[epoch_56, batch_300] loss: 0.006
[epoch_56, batch_350] loss: 0.005
[epoch_56, batch_400] loss: 0.003
[epoch_56, batch_450] loss: 0.004
[epoch_56, batch_500] loss: 0.003
[epoch_56, batch_550] loss: 0.004
[epoch_56, batch_600] loss: 0.008
[epoch_56, batch_650] loss: 0.004
[epoch_56, batch_700] loss: 0.005
[epoch_56, batch_750] loss: 0.006
[epoch_56, batch_800] loss: 0.005
[epoch_56, batch_850] loss: 0.007
[epoch_56, batch_900] loss: 0.005
[epoch_56, batch_950] loss: 0.002
[epoch_56, batch_1000] loss: 0.009
[epoch_56, batch_1050] loss: 0.008
[epoch_56, batch_1100] loss: 0.003
[epoch_56, batch_1150] loss: 0.003
[epoch_56, batch_1200] loss: 0.004
[epoch_56, batch_1250] loss: 0.005
[epoch_56, batch_1300] loss: 0.006
[epoch_56, batch_1350] loss: 0.004
[epoch_57, batch_50] loss: 0.008
[epoch_57, batch_100] loss: 0.007
[epoch_57, batch_150] loss: 0.008
[epoch_57, batch_200] loss: 0.006
[epoch_57, batch_250] loss: 0.001
[epoch_57, batch_300] loss: 0.007
[epoch_57, batch_350] loss: 0.004
[epoch_57, batch_400] loss: 0.002
[epoch_57, batch_450] loss: 0.005
[epoch_57, batch_500] loss: 0.001
[epoch_57, batch_550] loss: 0.003
[epoch_57, batch_600] loss: 0.003
[epoch_57, batch_650] loss: 0.008
[epoch_57, batch_700] loss: 0.003
[epoch_57, batch_750] loss: 0.005
[epoch_57, batch_800] loss: 0.008
[epoch_57, batch_850] loss: 0.004
[epoch_57, batch_900] loss: 0.002
[epoch_57, batch_950] loss: 0.004
[epoch_57, batch_1000] loss: 0.007
[epoch_57, batch_1050] loss: 0.006
[epoch_57, batch_1100] loss: 0.005
[epoch_57, batch_1150] loss: 0.001
[epoch_57, batch_1200] loss: 0.005
[epoch_57, batch_1250] loss: 0.004
[epoch_57, batch_1300] loss: 0.002
[epoch_57, batch_1350] loss: 0.007
[epoch_58, batch_50] loss: 0.010
[epoch_58, batch_100] loss: 0.006
[epoch_58, batch_150] loss: 0.005
[epoch_58, batch_200] loss: 0.002
[epoch_58, batch_250] loss: 0.002
[epoch_58, batch_300] loss: 0.004
[epoch_58, batch_350] loss: 0.002
[epoch_58, batch_400] loss: 0.005
[epoch_58, batch_450] loss: 0.004
[epoch_58, batch_500] loss: 0.004
[epoch_58, batch_550] loss: 0.003
[epoch_58, batch_600] loss: 0.004
[epoch_58, batch_650] loss: 0.006
[epoch_58, batch_700] loss: 0.001
[epoch_58, batch_750] loss: 0.003
[epoch_58, batch_800] loss: 0.009
[epoch_58, batch_850] loss: 0.008
[epoch_58, batch_900] loss: 0.005
[epoch_58, batch_950] loss: 0.003
[epoch_58, batch_1000] loss: 0.003
[epoch_58, batch_1050] loss: 0.003
[epoch_58, batch_1100] loss: 0.004
[epoch_58, batch_1150] loss: 0.003
[epoch_58, batch_1200] loss: 0.001
[epoch_58, batch_1250] loss: 0.003
[epoch_58, batch_1300] loss: 0.006
[epoch_58, batch_1350] loss: 0.002
[epoch_59, batch_50] loss: 0.003
[epoch_59, batch_100] loss: 0.002
[epoch_59, batch_150] loss: 0.001
[epoch_59, batch_200] loss: 0.001
[epoch_59, batch_250] loss: 0.001
[epoch_59, batch_300] loss: 0.004
[epoch_59, batch_350] loss: 0.002
[epoch_59, batch_400] loss: 0.005
[epoch_59, batch_450] loss: 0.003
[epoch_59, batch_500] loss: 0.002
[epoch_59, batch_550] loss: 0.001
[epoch_59, batch_600] loss: 0.003
[epoch_59, batch_650] loss: 0.002
[epoch_59, batch_700] loss: 0.002
[epoch_59, batch_750] loss: 0.004
[epoch_59, batch_800] loss: 0.003
[epoch_59, batch_850] loss: 0.002
[epoch_59, batch_900] loss: 0.001
[epoch_59, batch_950] loss: 0.004
[epoch_59, batch_1000] loss: 0.002
[epoch_59, batch_1050] loss: 0.008
[epoch_59, batch_1100] loss: 0.007
[epoch_59, batch_1150] loss: 0.008
[epoch_59, batch_1200] loss: 0.002
[epoch_59, batch_1250] loss: 0.002
[epoch_59, batch_1300] loss: 0.004
[epoch_59, batch_1350] loss: 0.004
[epoch_60, batch_50] loss: 0.007
[epoch_60, batch_100] loss: 0.003
[epoch_60, batch_150] loss: 0.001
[epoch_60, batch_200] loss: 0.001
[epoch_60, batch_250] loss: 0.002
[epoch_60, batch_300] loss: 0.002
[epoch_60, batch_350] loss: 0.003
[epoch_60, batch_400] loss: 0.002
[epoch_60, batch_450] loss: 0.003
[epoch_60, batch_500] loss: 0.002
[epoch_60, batch_550] loss: 0.005
[epoch_60, batch_600] loss: 0.001
[epoch_60, batch_650] loss: 0.005
[epoch_60, batch_700] loss: 0.002
[epoch_60, batch_750] loss: 0.005
[epoch_60, batch_800] loss: 0.002
[epoch_60, batch_850] loss: 0.003
[epoch_60, batch_900] loss: 0.002
[epoch_60, batch_950] loss: 0.006
[epoch_60, batch_1000] loss: 0.001
[epoch_60, batch_1050] loss: 0.003
[epoch_60, batch_1100] loss: 0.002
[epoch_60, batch_1150] loss: 0.003
[epoch_60, batch_1200] loss: 0.002
[epoch_60, batch_1250] loss: 0.002
[epoch_60, batch_1300] loss: 0.004
[epoch_60, batch_1350] loss: 0.009
[epoch_61, batch_50] loss: 0.006
[epoch_61, batch_100] loss: 0.003
[epoch_61, batch_150] loss: 0.002
[epoch_61, batch_200] loss: 0.001
[epoch_61, batch_250] loss: 0.005
[epoch_61, batch_300] loss: 0.010
[epoch_61, batch_350] loss: 0.006
[epoch_61, batch_400] loss: 0.007
[epoch_61, batch_450] loss: 0.006
[epoch_61, batch_500] loss: 0.007
[epoch_61, batch_550] loss: 0.003
[epoch_61, batch_600] loss: 0.003
[epoch_61, batch_650] loss: 0.002
[epoch_61, batch_700] loss: 0.003
[epoch_61, batch_750] loss: 0.004
[epoch_61, batch_800] loss: 0.004
[epoch_61, batch_850] loss: 0.002
[epoch_61, batch_900] loss: 0.003
[epoch_61, batch_950] loss: 0.001
[epoch_61, batch_1000] loss: 0.002
[epoch_61, batch_1050] loss: 0.007
[epoch_61, batch_1100] loss: 0.002
[epoch_61, batch_1150] loss: 0.009
[epoch_61, batch_1200] loss: 0.004
[epoch_61, batch_1250] loss: 0.002
[epoch_61, batch_1300] loss: 0.013
[epoch_61, batch_1350] loss: 0.008
